,id,value_x,value_y,group,language,follower,friend,time
73,1394968578391220227,"Powerful  - offenders writing a letter from the perspective of the woman they abused.
See What You Made Me Do  @SBS",0.3,east,en,2162,3205,Wed May 19 10:50:01 +0000 2021
74,1394968723019157511,"Seasonal produce mugs designed by chef Allan Campion make the perfect gift for food-lovers.

https://t.co/l3mOXq57pT https://t.co/KstjDz8dS5",1.0,east,en,4037,22,Wed May 19 10:50:35 +0000 2021
75,1394968844771471364,"From now on, I'm going to live my life like it's my last day on Earth. One day I'll be right ğŸ¥º",0.14069264069264067,east,en,38,159,Wed May 19 10:51:04 +0000 2021
76,1394968885078732802,@jeneen_14 @JehadAbusalim Such a beautiful young boy and his pet. Iâ€™m scared about what is happening to Palestine.,0.31666666666666665,east,en,184,754,Wed May 19 10:51:14 +0000 2021
77,1394969020860968964,@Kheredine2018 @ScotlandNT @EURO2020 Such a journo...we are all so proud of your insight!!,0.5,east,en,26,61,Wed May 19 10:51:46 +0000 2021
78,1394969080176726017,"@kerstinclaus @gegenmissbrauch Definately fails the ""pub test"" here!!
Public opinion says ""get real"" - we know a coâ€¦ https://t.co/ZGfP97q9bw",-0.19375,east,en,35,29,Wed May 19 10:52:00 +0000 2021
79,1394969231821885450,Damn fucking straight! https://t.co/fcEQRKx20d,0.25,east,en,107,409,Wed May 19 10:52:36 +0000 2021
80,1394969402781671427,@TimsRedPants I do normally enjoy it but the databases don't quite support it and we've got so many other requestsâ€¦ https://t.co/M6JCqttGcm,0.25833333333333336,east,en,1332,737,Wed May 19 10:53:17 +0000 2021
81,1394969416056590336,@JuniorTime__ @ShaunCaruana @CarltonFC @HawthornFC @emzisbackagain @Trip_A_Deal Hopefully you also win big at crownâ€¦ https://t.co/DkescCPyJ0,0.4,east,en,143,324,Wed May 19 10:53:20 +0000 2021
82,1394969504963305472,"@LiangRhea Just gotta know who to ask ğŸ˜‰ 
There are secret pillow stashes all over ğŸ¤«",-0.4,east,en,323,803,Wed May 19 10:53:41 +0000 2021
83,1394969522386391051,@Erinkyan Fucking cute as!,0.625,east,en,1332,737,Wed May 19 10:53:46 +0000 2021
84,1394969829006839814,Interesting move to pay older farmers to retire and bring in (thatâ€™s the idea) new recruits with a commitment to suâ€¦ https://t.co/w1EbE6dwPj,0.2676767676767677,east,en,184,754,Wed May 19 10:54:59 +0000 2021
85,1394969859100921857,"Eloquently put @WilmaSlurrie, and so bluntly accurate! ğŸ‘�ğŸ‘�ğŸ‘�ğŸ‘�ğŸ‘�
ğŸ‘‡ https://t.co/Hh55UtDEld",0.5000000000000001,east,en,1604,2750,Wed May 19 10:55:06 +0000 2021
86,1394969969402777602,@GirlRicho Mate itâ€™s not a common cold! Thatâ€™s insulting to all whoâ€™ve died from covid. #FitzroyForever ğŸ¦�,-0.5333333333333333,east,en,5446,5987,Wed May 19 10:55:32 +0000 2021
87,1394970067532722179,"Not me scrapping and redoing two separate pieces ğŸ¤ª I know I can do a lot better then what I've been working on, soâ€¦ https://t.co/Oara9UEeOD",0.5,east,en,2259,578,Wed May 19 10:55:56 +0000 2021
88,1394970130145284099,@Mattys123 @JakeNiallTHEAGE Yeah. Itâ€™s definitely important. But even the media are focusing on the board stuff atmâ€¦ https://t.co/tXZtJ2cL4q,0.4,east,en,1014,329,Wed May 19 10:56:10 +0000 2021
89,1394970214052343813,@shaun_lehmann Yep.. best answer so far!,0.5625,east,en,11538,8990,Wed May 19 10:56:30 +0000 2021
90,1394970289377792001,Why pharmaceuticals in the US are SOOOO EXPENSIVE! Katie Porter goes megaviral with MUST-SEE takedown during hearinâ€¦ https://t.co/ojJxDAqWES,-0.625,east,en,936,1194,Wed May 19 10:56:48 +0000 2021
91,1394970351600390150,@chrismaheras_ Big Brother Uncut!!! And sneakily watching Sex and the City,-0.48828125,east,en,490,1067,Wed May 19 10:57:03 +0000 2021
92,1394970370965491713,@bugwannostra @gteasts I donâ€™t care! Sheâ€™s a nasty person,-1.0,east,en,5446,5987,Wed May 19 10:57:08 +0000 2021
93,1394970513194225665,"Word on the street is he is the frontrunner. If so, good choice. https://t.co/uY2JjBlb9A",0.7,east,en,351,592,Wed May 19 10:57:42 +0000 2021
94,1394970783626272772,@yodaberg @LatimoreJack @Jodan_Perry Each to their own I guess.,0.6,east,en,354,1765,Wed May 19 10:58:46 +0000 2021
95,1394970944381280260,"@AAAopinion @Hellharbour Franking credits: fully bloody sustainable. 

Except they're NOT!!!",-1.0,east,en,369,551,Wed May 19 10:59:25 +0000 2021
96,1394971045967417345,This kid is too much ğŸ¤£ https://t.co/CIsrC3t6wM,0.2,east,en,316,307,Wed May 19 10:59:49 +0000 2021
97,1394971288767287296,@Mumbonator @NjbBari3 @ketaminh Trouble maker ğŸ™‹ğŸ�»â€�â™€ï¸� ğŸ¤·ğŸ�»â€�â™€ï¸�,-0.2,east,en,323,803,Wed May 19 11:00:47 +0000 2021
98,1394971338419417089,"Mrs Brick is V E R Y excited, thanks to Mr Brick's online shopping adventures today!
.
#lego #afol #legoxfriendsâ€¦ https://t.co/wxGhuUR2HO",0.3125,east,en,240,159,Wed May 19 11:00:59 +0000 2021
99,1394971371592110082,"@JaysonSutcliffe Jase thatâ€™s not fair.
Iâ€™m drinking KM Merlot and need something savoury to accompany it LOL",0.22500000000000003,east,en,1841,1515,Wed May 19 11:01:06 +0000 2021
100,1394971384338698246,Gave you one too many chances https://t.co/L6XiMp55cj,0.5,east,en,4073,2971,Wed May 19 11:01:09 +0000 2021
101,1394971473689911298,This will be great and not too late to sign up. Two fabulous presenters talking about grappling with the future witâ€¦ https://t.co/cpNQOrNgSx,0.225,east,en,837,562,Wed May 19 11:01:31 +0000 2021
102,1394971532561092612,@JosephPhoenix_ @AtTheRaces @Ascot @thesaudicup Happy to change your mind: stablemate Palace Pier gets my vote.,0.8,east,en,223,572,Wed May 19 11:01:45 +0000 2021
103,1394971597266722817,Who will be the first to interview this guy? https://t.co/tIpzVYNu6d,0.25,east,en,351,592,Wed May 19 11:02:00 +0000 2021
104,1394971637871792129,@Racing @yola_humphrey @lozzaaaa @kylieamsimpson we should all be binned for repeat failure to get on due to beingâ€¦ https://t.co/lhch8AuNrw,-0.22083333333333335,east,en,3345,600,Wed May 19 11:02:10 +0000 2021
105,1394971652035948544,"True that ,that looks like his favourite while my favourite is captain who is deputing high level officers for cheeâ€¦ https://t.co/lXYtR3Q2i6",0.255,east,en,137,251,Wed May 19 11:02:13 +0000 2021
106,1394971669677199361,Find out tomorrow how what and when I am getting COVID19 vaxx. Sweet deal.,0.35,east,en,354,1765,Wed May 19 11:02:18 +0000 2021
107,1394971837755543554,@DCfromOz Great list.,0.8,east,en,6540,1045,Wed May 19 11:02:58 +0000 2021
108,1394971879790845953,"@gillpaul93 @smithlab_ucl @ucleastman @RoyalFreeNHS @MonashFODMAP @MonashCCS Congrats, Paul! All the best in your future endeavours. ğŸ¥³ğŸ¥³ğŸ¥³",0.5,east,en,364,466,Wed May 19 11:03:08 +0000 2021
109,1394971959348375552,"Maybe that's who they are ,why do you want them to show fake emotions ? https://t.co/Xe2Yi0vc9X",-0.5,east,en,137,251,Wed May 19 11:03:27 +0000 2021
110,1394971969129492483,@KarenMagraith @DrEricLevi â€˜Screeningâ€™ CT scans are an effective way to grow cancers I agree ğŸ˜±,0.6,east,en,2503,2329,Wed May 19 11:03:29 +0000 2021
111,1394971993368416256,@Mattys123 @DavidPalmer1985 @JakeNiallTHEAGE It wonâ€™t be like the last time we played them. Who knows we could even win ğŸ˜‚,0.4,east,en,1014,329,Wed May 19 11:03:35 +0000 2021
112,1394972044509466624,@jasonpillifeant Weird. Send the meteor.,-0.5,east,en,1251,1161,Wed May 19 11:03:47 +0000 2021
113,1394972100209876992,"""The lockdown period has reminded me of the hardships I faced when I first came to Australia."" Nga was photographedâ€¦ https://t.co/4Qez1VGRyI",0.25,east,en,7168,637,Wed May 19 11:04:00 +0000 2021
114,1394972125975437316,#JusticeForBabyCharlie. Our little angel deserved better. - Sign the Petition! https://t.co/gDYddxVkrG via @ChangeAUS,0.21875,east,en,2162,3205,Wed May 19 11:04:06 +0000 2021
115,1394972267201843204,@aliceinframes I reckon Vera the Clairvoyant would get along great with Rabbi Shempa...he hasn't made it to the scrâ€¦ https://t.co/bSlXGUbeGn,0.8,east,en,24,75,Wed May 19 11:04:40 +0000 2021
116,1394972279902179328,@CLERodB It was mate. It is really one of the beers I wish I had 10 of to share. It had that really nice lemon sourâ€¦ https://t.co/wTDk06ECcl,0.4,east,en,670,815,Wed May 19 11:04:43 +0000 2021
117,1394972395165863939,"@BondiBadBoy hey mate, are you able to follow me? Just wanted to DM you something",0.5,east,en,6397,3937,Wed May 19 11:05:10 +0000 2021
118,1394972621775704069,"@AGirlInPhilly Truth comes out eventually.... and when it does, the fact that you were lied to sometimes actually hurts a bit more",0.25,east,en,810,1201,Wed May 19 11:06:05 +0000 2021
119,1394972674032640000,"@james_findlay James, the director if the new vaccination hub at Sandown Raceway (doesn't help regionals) said on aâ€¦ https://t.co/ZD1qes0RX0",0.13636363636363635,east,en,2392,2566,Wed May 19 11:06:17 +0000 2021
120,1394972765128695811,Evening #couchpeloton Youâ€™re all looking very refreshed after a night off! https://t.co/WizQVBhhID,0.25,east,en,386,859,Wed May 19 11:06:39 +0000 2021
121,1394972824629039111,@DanielBleakley @MinersInTeslas Hells bells? Dirty deeds? All 3 sound good,0.16666666666666666,east,en,1319,3282,Wed May 19 11:06:53 +0000 2021
122,1394972905130369024,@BenPhillips_ANU Woah! Easy there cowboy!,0.5416666666666667,east,en,936,1194,Wed May 19 11:07:12 +0000 2021
123,1394972948734390276,One of the biggest things that stops my productivity is guilt over time wasted. I need to reframe my thinking so Iâ€¦ https://t.co/i3Oe1XsBYw,-0.2,east,en,2259,578,Wed May 19 11:07:22 +0000 2021
124,1394973077885407233,Interesting comment: Labour must have the conviction and narrative to talk about the future and policies that matteâ€¦ https://t.co/j4dG84kdnO,0.25,east,en,184,754,Wed May 19 11:07:53 +0000 2021
125,1394973246202818563,@pbockerman A bit of trig goes a long way.,-0.05,east,en,936,1194,Wed May 19 11:08:33 +0000 2021
126,1394973276762484740,One more great outcome from the Future Conversations @CAIRWorkshop at #chiir2021! We consolidated @KieselJohannes aâ€¦ https://t.co/xHsriOdprT,0.43333333333333335,east,en,841,891,Wed May 19 11:08:41 +0000 2021
127,1394973312074330115,"Honestly.. Iâ€™m lost for words. ğŸ˜¢

#FreePalestine ğŸ‡µğŸ‡¸â�¤ï¸� https://t.co/XMhbfKnIJT",0.6,east,en,1849,240,Wed May 19 11:08:49 +0000 2021
128,1394973314725122051,Narrator: it's not ironic https://t.co/oDg37SqDyl,-0.1,east,en,164,253,Wed May 19 11:08:50 +0000 2021
129,1394973454051520515,"Vadde vadde block kar ke bhaj gye ,we are original 1%'s",0.375,east,et,137,251,Wed May 19 11:09:23 +0000 2021
130,1394973507310821378,@lormsbywilliams Hard to beat https://t.co/7cZxItbjU5,-0.2916666666666667,east,en,3528,1469,Wed May 19 11:09:36 +0000 2021
131,1394973755093524480,@JDee992 Youâ€™re too kind ğŸ™�ğŸ™�â�¤ï¸�,0.6,east,en,395,396,Wed May 19 11:10:35 +0000 2021
132,1394973760634114048,Whatâ€™s happening at the Glasshouse is pretty Melbourne like yeah?,0.25,east,en,333,532,Wed May 19 11:10:36 +0000 2021
133,1394973822256926720,@danthehangman Tony would be good,0.7,east,en,24,398,Wed May 19 11:10:51 +0000 2021
134,1394973940364288001,"@VictorianCHO How long does a vaccine last ? 6 months, 12 months ? 5 years ? Just wondering ğŸ¤·ğŸ�¼â€�â™‚ï¸�",-0.025,east,en,3,13,Wed May 19 11:11:19 +0000 2021
135,1394973944306933763,@robelinda2 Play straight Tubs!,0.25,east,en,2704,422,Wed May 19 11:11:20 +0000 2021
136,1394974073575333889,"@DanielBleakley ""Battery technology not good enough"" - what's that bank doing in SA Scomo?",-0.175,east,en,1319,3282,Wed May 19 11:11:51 +0000 2021
137,1394974158841393154,@LuanaGoriss @Christo68496882 Done. I am so respectful of our Indigenous who speak for themselves and not the woke agenda. Big salute!,0.25,east,en,1251,1162,Wed May 19 11:12:11 +0000 2021
138,1394974236154925058,@monicaclare21 @JohnRuddick2 At least you weren't stuck in the ring of steel around Melbourne!,-0.375,east,en,55,241,Wed May 19 11:12:29 +0000 2021
139,1394974482268364801,"The pain of losing you little brother is brutal, it just a pain that never gose away. I miss you so much Mikey. I jâ€¦ https://t.co/Rf9E8BRBas",-0.28750000000000003,east,en,323,211,Wed May 19 11:13:28 +0000 2021
140,1394974660467564547,"@lormsbywilliams Yeah, me too - I'd love a dog, but we got Zimbra for the same reasons you raise and haven't regretted it for a second.",0.16666666666666666,east,en,3528,1469,Wed May 19 11:14:11 +0000 2021
141,1394974699948490755,The all women militia group and its success in northern Syria fighting the IS. https://t.co/wDHd9tQMdu,0.3,east,en,185,754,Wed May 19 11:14:20 +0000 2021
142,1394974711625420802,@miss_moo @VictorianCHO Melbourne exhibition center can do 5000 per day. They did 700 today. Anyone can go there.,-0.1,east,en,3,13,Wed May 19 11:14:23 +0000 2021
143,1394974737760141313,"@UpamperU Kent Harpley, donâ€™t know his address but lives near Shepparton I reckon, shouldnt be hard to find #boxofchocolates",-0.09583333333333334,east,en,2401,1162,Wed May 19 11:14:29 +0000 2021
144,1394974890093072392,@beezageeza Ironic isn't it ğŸ˜‚,0.2,east,en,164,253,Wed May 19 11:15:05 +0000 2021
145,1394974897164767232,I now have completely lost my voice. Is this the universe telling me to shut up?,0.1,east,en,395,396,Wed May 19 11:15:07 +0000 2021
